offense_id,datetime,offense_code,offense_type_id,offense_category_id,geo_lon,geo_lat
2015509877530900,2015-08-10 22:37:00,5309,harassment,public-disorder,-105.004669,39.745717
2015201554230800,2015-04-13 10:15:00,2308,theft-from-bldg,larceny,-105.004669,39.745717
2015628322230800,2015-10-26 08:05:00,2308,theft-from-bldg,larceny,-105.0025512,39.7459743
2015521680239900,2015-09-09 06:30:00,2399,theft-other,larceny,-105.004669,39.745717
2015529582230800,2015-09-12 15:30:00,2308,theft-from-bldg,larceny,-105.004669,39.745717
20155002719239900,2015-05-23 12:00:00,2399,theft-other,larceny,-105.004669,39.745717
2015350518544100,2015-06-23 18:17:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2015313514539900,2015-06-06 13:58:00,5399,public-peace-other,public-disorder,-105.004669,39.745717
2016409463239901,2016-06-29 12:18:00,2399,theft-bicycle,larceny,-105.004669,39.745717
2016669189357200,2016-10-19 07:25:00,3572,drug-methampetamine-possess,drug-alcohol,-105.0024895,39.7476542
2016611541239901,2016-09-23 08:30:00,2399,theft-bicycle,larceny,-105.0025512,39.7459743
2016680556570700,2016-10-24 06:55:00,5707,criminal-trespassing,Trespassing,-105.0024895,39.7476542
2016415214549900,2016-07-01 23:31:00,5499,traf-other,all-other-crimes,-105.0026267,39.7458593
2016615275357200,2016-09-25 09:30:00,3572,drug-methampetamine-possess,drug-alcohol,-105.004669,39.745717
201656642239901,2016-01-25 14:30:00,2399,theft-bicycle,larceny,-105.0025512,39.7459743
2016780854570700,2016-12-08 00:56:00,5707,criminal-trespassing,Trespassing,-105.004669,39.745717
2016395413131302,2016-06-23 14:50:00,1313,assault-dv,other-crimes-against-persons,-105.004669,39.745717
2016754344540100,2016-11-25 22:14:00,5401,traffic-accident-hit-and-run,traffic-accident,-105.0024895,39.7476542
201712588544100,2017-01-06 23:15:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
201578950230800,2015-02-09 16:35:00,2308,theft-from-bldg,larceny,-105.004669,39.745717
2016218056131600,2016-04-08 11:07:00,1316,threats-to-injure,public-disorder,-105.004669,39.745717
201613827230800,2016-01-07 14:00:00,2308,theft-from-bldg,larceny,-105.004669,39.745717
2017172156570700,2017-03-15 08:30:00,5707,criminal-trespassing,Trespassing,-105.004669,39.745717
201636914489900,2016-01-18 14:34:00,4899,police-interference,all-other-crimes,-105.004669,39.745717
2015682856360500,2015-11-22 08:18:00,3605,indecent-exposure,other-crimes-against-persons,-105.0048694,39.744035
201614892501601,2016-01-08 04:24:00,5016,violation-of-court-order,all-other-crimes,-105.004669,39.745717
2015706897549900,2015-12-05 00:29:00,5499,traf-other,all-other-crimes,-105.0026267,39.7458593
2015742925544100,2015-12-23 08:45:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
20158498299900,2014-12-23 10:00:00,2999,criminal-mischief-other,public-disorder,-105.0025512,39.7459743
201573660549900,2015-02-07 02:04:00,5499,traf-other,all-other-crimes,-105.0026267,39.7458593
201619841360500,2016-01-10 15:19:00,3605,indecent-exposure,other-crimes-against-persons,-105.004669,39.745717
2015709119220500,2015-12-06 03:35:00,2205,burglary-business-no-force,burglary,-105.004669,39.745717
2016345097230800,2016-06-02 17:30:00,2308,theft-from-bldg,larceny,-105.0020304,39.7456976
2016286342549900,2016-05-07 23:13:00,5499,traf-other,all-other-crimes,-105.0026267,39.7458593
201633912542000,2016-01-17 01:10:00,5420,traffic-accident-dui-duid,traffic-accident,-105.0047707,39.7449103
2017648524570700,2017-09-27 10:02:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2017312740544100,2017-05-13 21:59:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2017598156220600,2017-09-06 14:50:00,2206,burglary-poss-of-tools,burglary,-105.0026267,39.7458593
2019166694544100,2019-03-16 09:40:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2017681778521200,2017-10-11 04:30:00,5212,weapon-poss-illegal-dangerous,all-other-crimes,-104.9617784,39.6778872
2017681778220600,2017-10-11 04:30:00,2206,burglary-poss-of-tools,burglary,-104.9617784,39.6778872
2017230962570700,2017-04-09 20:34:00,5707,criminal-trespassing,Trespassing,-104.9617784,39.6778872
2017640408570700,2017-09-23 16:15:00,5707,criminal-trespassing,Trespassing,-105.0022825,39.7462505
2017592784260600,2017-04-17 09:00:00,2606,fraud-nsf-closed-account,white-collar-crime,-105.004669,39.745717
2017628334570700,2017-09-18 18:01:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2016631323570700,2016-10-02 08:35:00,5707,criminal-trespassing,Trespassing,-105.004669,39.745717
2017239478357200,2017-04-13 09:40:00,3572,drug-methampetamine-possess,drug-alcohol,-105.0048694,39.744035
2017512216230800,2017-07-26 14:30:00,2308,theft-from-bldg,larceny,-105.0022825,39.7462505
2016679824570700,2016-10-23 21:00:00,5707,criminal-trespassing,Trespassing,-104.9617784,39.6778872
201665093570700,2016-01-31 04:12:00,5707,criminal-trespassing,Trespassing,-105.004669,39.745717
2017618825239900,2017-08-18 17:00:00,2399,theft-other,larceny,-105.0020304,39.7456976
2017610745501601,2017-09-11 15:14:00,5016,violation-of-court-order,all-other-crimes,-105.0048694,39.744035
2017610775239901,2017-09-11 16:09:00,2399,theft-bicycle,larceny,-105.0026267,39.7458593
2016440455539900,2016-07-12 12:46:00,5399,public-peace-other,public-disorder,-105.0020304,39.7456976
2017551927131600,2017-08-18 11:05:00,1316,threats-to-injure,public-disorder,-105.0020304,39.7456976
2017277703544100,2017-04-29 02:10:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
201637110530900,2015-04-08 12:00:00,5309,harassment,public-disorder,-105.004669,39.745717
201773444544100,2017-02-02 07:30:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2017419108544100,2017-06-26 17:20:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2017654996544100,2017-09-29 23:20:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2016115780489900,2016-02-23 15:25:00,4899,police-interference,all-other-crimes,-105.004669,39.745717
2015533570239900,2015-09-09 15:15:00,2399,theft-other,larceny,-105.0020304,39.7456976
2014436277230800,2014-08-19 15:00:00,2308,theft-from-bldg,larceny,-105.004669,39.745717
2015743916570700,2015-12-23 18:24:00,5707,criminal-trespassing,Trespassing,-105.004669,39.745717
2015258795230800,2015-05-11 09:00:00,2308,theft-from-bldg,larceny,-105.0048694,39.744035
2019160657544100,2019-03-13 12:41:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2019139891544100,2019-03-04 10:20:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2017625380544100,2017-09-17 15:00:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2017677987239900,2017-10-02 15:00:00,2399,theft-other,larceny,-105.0022825,39.7462505
2017317433570700,2017-05-15 22:48:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2016769805570700,2016-12-02 21:58:00,5707,criminal-trespassing,Trespassing,-105.004669,39.745717
2017447559544100,2017-07-07 12:57:00,5441,traffic-accident,traffic-accident,-105.004669,39.745717
2017331474239900,2017-05-20 15:30:00,2399,theft-other,larceny,-105.004669,39.745717
2018311601540100,2018-05-09 12:09:00,5401,traffic-accident-hit-and-run,traffic-accident,-105.0024895,39.7476542
2017408430570700,2017-06-22 12:03:00,5707,criminal-trespassing,Trespassing,-105.004669,39.745717
2017370484544100,2017-06-07 07:00:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2017492701544100,2017-07-25 22:21:00,5441,traffic-accident,traffic-accident,-104.9617784,39.6778872
2016124051549900,2016-02-27 00:17:00,5499,traf-other,all-other-crimes,-105.0026267,39.7458593
2016501631239901,2016-08-08 08:00:00,2399,theft-bicycle,larceny,-105.004669,39.745717
2015513065489900,2015-09-05 02:00:00,4899,police-interference,all-other-crimes,-105.0019915,39.747674
2016477645501601,2016-07-28 17:35:00,5016,violation-of-court-order,all-other-crimes,-105.004669,39.745717
2016409498230800,2016-06-26 16:02:00,2308,theft-from-bldg,larceny,-104.9617784,39.6778872
201661764230800,2016-01-29 15:10:00,2308,theft-from-bldg,larceny,-105.0020304,39.7456976
2015567307531100,2015-09-29 17:49:00,5311,public-fighting,all-other-crimes,-105.0020304,39.7456976
2016698750240400,2016-10-28 15:30:00,2404,theft-of-motor-vehicle,auto-theft,-105.004669,39.745717
2016676752544100,2016-10-22 15:15:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2016824862540100,2016-12-28 23:53:00,5401,traffic-accident-hit-and-run,traffic-accident,-105.004669,39.745717
2017383739544100,2017-06-12 12:33:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2017383781220500,2017-06-08 07:00:00,2205,burglary-business-no-force,burglary,-105.004669,39.745717
2015451038299901,2015-08-07 11:21:00,2999,criminal-mischief-mtr-veh,public-disorder,-105.0020235,39.7476659
2016333438299900,2016-09-30 18:00:00,2999,criminal-mischief-other,public-disorder,-105.0025512,39.7459743
2016601189239900,2016-09-19 11:35:00,2399,theft-other,larceny,-105.0025512,39.7459743
2017517507540100,2017-08-01 17:30:00,5401,traffic-accident-hit-and-run,traffic-accident,-105.0024895,39.7476542
2016775666501601,2016-12-05 17:10:00,5016,violation-of-court-order,all-other-crimes,-105.0024895,39.7476542
20156009812239900,2015-10-10 10:25:00,2399,theft-other,larceny,-105.004669,39.745717
2014268130410400,2014-05-26 16:00:00,4104,liquor-possession,drug-alcohol,-105.0024895,39.7476542
2014464107239901,2014-09-02 14:00:00,2399,theft-bicycle,larceny,-105.004669,39.745717
20146008368239901,2014-09-04 10:55:00,2399,theft-bicycle,larceny,-105.0047707,39.7449103
2019223276544100,2019-04-10 07:50:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2014502647220500,2014-09-09 13:00:00,2205,burglary-business-no-force,burglary,-105.004669,39.745717
2014300572544100,2014-06-12 17:13:00,5441,traffic-accident,traffic-accident,-105.004669,39.745717
2015201423230800,2015-04-13 11:00:00,2308,theft-from-bldg,larceny,-105.004669,39.745717
2014216346230800,2014-04-29 10:20:00,2308,theft-from-bldg,larceny,-105.004669,39.745717
2014188689570700,2014-04-15 00:10:00,5707,criminal-trespassing,Trespassing,-105.0026267,39.7458593
2014272184239900,2014-04-10 12:30:00,2399,theft-other,larceny,-105.004669,39.745717
2015602796739902,2015-10-15 15:20:00,7399,public-order-crimes-other,all-other-crimes,-105.0025512,39.7459743
2015586908539900,2015-10-08 14:05:00,5399,public-peace-other,public-disorder,-105.004669,39.745717
2014347975549900,2014-07-06 03:48:00,5499,traf-other,all-other-crimes,-105.0024895,39.7476542
2014126368299900,2014-03-10 11:00:00,2999,criminal-mischief-other,public-disorder,-105.0025512,39.7459743
2017609709357200,2017-09-11 09:05:00,3572,drug-methampetamine-possess,drug-alcohol,-105.0024895,39.7476542
2019241362544100,2019-04-18 08:17:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2017622925544100,2017-09-16 13:01:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2018381851544100,2018-06-07 08:24:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2018326983544100,2018-05-15 13:20:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2016737580570700,2016-11-17 14:47:00,5707,criminal-trespassing,Trespassing,-105.004669,39.745717
2018417911544100,2018-06-22 05:03:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2017597382570700,2017-09-06 08:50:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2017554124544100,2017-08-19 22:13:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2017533365539900,2017-08-11 11:40:00,5399,public-peace-other,public-disorder,-105.004669,39.745717
2017772345299900,2017-11-15 12:30:00,2999,criminal-mischief-other,public-disorder,-105.0020304,39.7456976
2017696884239901,2017-10-17 07:30:00,2399,theft-bicycle,larceny,-105.0022825,39.7462505
2017738279544100,2017-11-03 11:30:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2017712566544100,2017-10-23 17:20:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2017755655544100,2017-11-10 16:40:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
20176010149230800,2017-10-26 11:15:00,2308,theft-from-bldg,larceny,-104.9617784,39.6778872
2017744177220300,2017-11-03 18:00:00,2203,burglary-business-by-force,burglary,-104.9621052,39.6760301
20176010582230800,2017-11-08 18:00:00,2308,theft-from-bldg,larceny,-104.9617784,39.6778872
2017759679570700,2017-11-12 10:20:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
20165001826360500,2016-05-06 00:06:00,3605,indecent-exposure,other-crimes-against-persons,-104.9617784,39.6778872
2017755951544100,2017-11-10 16:30:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2017773532540100,2017-11-17 18:29:00,5401,traffic-accident-hit-and-run,traffic-accident,-105.0024895,39.7476542
2017778577570700,2017-11-20 00:40:00,5707,criminal-trespassing,Trespassing,-104.9617784,39.6778872
2017653862480300,2017-09-29 14:48:00,4803,police-false-information,all-other-crimes,-105.004669,39.745717
2016328759570700,2016-05-26 12:14:00,5707,criminal-trespassing,Trespassing,-105.004669,39.745717
201778242540100,2017-02-04 02:55:00,5401,traffic-accident-hit-and-run,traffic-accident,-105.0024895,39.7476542
2017209062530900,2017-03-30 12:00:00,5309,harassment,public-disorder,-105.004669,39.745717
201634919570700,2016-01-17 15:25:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2016290570570700,2016-05-09 20:02:00,5707,criminal-trespassing,Trespassing,-104.9617784,39.6778872
201652858230800,2016-01-25 17:10:00,2308,theft-from-bldg,larceny,-105.004669,39.745717
2016811987530900,2016-10-11 07:00:00,5309,harassment,public-disorder,-105.004669,39.745717
2016674417239901,2016-10-19 16:45:00,2399,theft-bicycle,larceny,-105.0048694,39.744035
2017346632299901,2017-05-27 17:00:00,2999,criminal-mischief-mtr-veh,public-disorder,-105.0024895,39.7476542
2016235187549900,2016-04-15 21:30:00,5499,traf-other,all-other-crimes,-105.0026267,39.7458593
2017582413570700,2017-08-31 04:30:00,5707,criminal-trespassing,Trespassing,-105.004669,39.745717
2017667464570700,2017-10-05 03:15:00,5707,criminal-trespassing,Trespassing,-105.004669,39.745717
2016472622230800,2016-07-26 14:50:00,2308,theft-from-bldg,larceny,-105.0020304,39.7456976
201744086299901,2017-01-20 19:00:00,2999,criminal-mischief-mtr-veh,public-disorder,-105.0024895,39.7476542
2018610942544100,2018-09-06 14:16:00,5441,traffic-accident,traffic-accident,-105.0026267,39.7458593
2018625078544100,2018-09-12 08:24:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
20176011891239900,2017-12-01 16:30:00,2399,theft-other,larceny,-105.0022825,39.7462505
2017806747549900,2017-12-02 20:51:00,5499,traf-other,all-other-crimes,-105.0024895,39.7476542
2018625060544100,2018-09-12 08:00:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2018639194544100,2018-09-17 16:18:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2018497155540100,2018-07-22 01:30:00,5401,traffic-accident-hit-and-run,traffic-accident,-105.0019915,39.747674
2018610239544100,2018-09-06 10:13:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2018659332531100,2018-09-25 14:17:00,5311,public-fighting,all-other-crimes,-105.0020304,39.7456976
2018640162544100,2018-09-18 01:31:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2018585055131601,2017-05-01 17:00:00,1316,harassment-stalking-dv,public-disorder,-105.0023633,39.7458994
2018601318531100,2018-09-02 19:01:00,5311,public-fighting,all-other-crimes,-105.0026267,39.7458593
2017787484544100,2017-11-24 09:25:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2018528204549900,2018-08-04 03:01:00,5499,traf-other,all-other-crimes,-105.0024895,39.7476542
2018536296544100,2018-08-07 13:02:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2017830707299900,2017-12-12 10:00:00,2999,criminal-mischief-other,public-disorder,-105.0020304,39.7456976
2017830707239901,2017-12-12 10:00:00,2399,theft-bicycle,larceny,-105.0020304,39.7456976
2018781121544100,2018-11-16 08:20:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2018756848131302,2018-11-05 20:01:00,1313,assault-dv,other-crimes-against-persons,-105.0020304,39.7456976
2018710018540100,2018-10-09 18:53:00,5401,traffic-accident-hit-and-run,traffic-accident,-105.0026267,39.7458593
2018710798540100,2018-10-17 13:15:00,5401,traffic-accident-hit-and-run,traffic-accident,-105.0024895,39.7476542
2018723100544100,2018-10-22 13:52:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2018680390549900,2018-10-04 02:25:00,5499,traf-other,all-other-crimes,-105.0024895,39.7476542
2018844477544100,2018-12-14 21:04:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2018691346544100,2018-10-08 19:55:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2018834032544100,2018-12-10 14:35:00,5441,traffic-accident,traffic-accident,-105.0024895,39.7476542
2020569289299900,2020-09-09 00:00:00,2999,criminal-mischief-other,public-disorder,-105.0020304,39.7456976
2018560539299900,2018-08-16 03:44:00,2999,criminal-mischief-other,public-disorder,-105.0026267,39.7458593
2018630528299900,2018-09-07 17:00:00,2999,criminal-mischief-other,public-disorder,-105.0020304,39.7456976
201994258299900,2019-02-08 18:00:00,2999,criminal-mischief-other,public-disorder,-105.0022825,39.7462505
2018792464299900,2018-11-20 15:30:00,2999,criminal-mischief-other,public-disorder,-105.0048694,39.744035
2018441068299900,2018-07-01 04:15:00,2999,criminal-mischief-other,public-disorder,-105.0022825,39.7462505
2022226113299900,2022-05-03 04:10:00,2999,criminal-mischief-other,public-disorder,-105.0020304,39.7456976
2021118066299900,2021-02-27 05:37:00,2999,criminal-mischief-other,public-disorder,-105.0022825,39.7462505
2020389847299900,2020-06-26 21:17:00,2999,criminal-mischief-other,public-disorder,-105.0022825,39.7462505
2018334868299900,2018-05-18 14:30:00,2999,criminal-mischief-other,public-disorder,-105.0045108,39.7449476
2019666656299900,2019-10-17 16:51:00,2999,criminal-mischief-other,public-disorder,-105.0020304,39.7456976
2021263248299900,2021-05-07 12:00:00,2999,criminal-mischief-other,public-disorder,-105.0020304,39.7456976
2022114453299900,2022-03-07 13:41:00,2999,criminal-mischief-other,public-disorder,-105.0020304,39.7456976
2019740960299900,2019-11-21 00:00:00,2999,criminal-mischief-other,public-disorder,-105.0048694,39.744035
2020390180299901,2020-06-26 21:17:00,2999,criminal-mischief-mtr-veh,public-disorder,-105.0022825,39.7462505
20226019032299901,2022-10-08 14:00:00,2999,criminal-mischief-mtr-veh,public-disorder,-105.0020304,39.7456976
2018441068299902,2018-07-01 04:15:00,2999,criminal-mischief-graffiti,public-disorder,-105.0022825,39.7462505
2018619466299902,2018-09-09 23:48:00,2999,criminal-mischief-graffiti,public-disorder,-105.0022825,39.7462505
202265781299902,2022-02-08 14:06:00,2999,criminal-mischief-graffiti,public-disorder,-105.0020304,39.7456976
2020599952353000,2020-10-07 16:03:00,3530,drug-cocaine-sell,drug-alcohol,-105.0024895,39.7476542
2018643624353200,2018-09-19 10:50:00,3532,drug-cocaine-possess,drug-alcohol,-105.0026267,39.7458593
201895276353200,2018-02-09 02:30:00,3532,drug-cocaine-possess,drug-alcohol,-105.0026267,39.7458593
2018558630357200,2018-08-17 12:00:00,3572,drug-methampetamine-possess,drug-alcohol,-105.0020304,39.7456976
2018756958357200,2018-11-05 21:02:00,3572,drug-methampetamine-possess,drug-alcohol,-105.0024895,39.7476542
2019501436359900,2019-08-09 01:40:00,3599,drug-pcs-other-drug,drug-alcohol,-105.0048694,39.744035
2020530833480100,2020-09-02 09:45:00,4801,police-resisting-arrest,all-other-crimes,-105.0024895,39.7476542
202241769480100,2022-08-14 23:49:00,4801,police-resisting-arrest,all-other-crimes,-105.0020304,39.7456976
2020120973480300,2020-02-25 08:50:00,4803,police-false-information,all-other-crimes,-105.0020304,39.7456976
2019560840480300,2019-09-03 00:24:00,4803,police-false-information,all-other-crimes,-105.0020304,39.7456976
2018572854480300,2018-08-22 10:05:00,4803,police-false-information,all-other-crimes,-105.0022825,39.7462505
2022393162480300,2022-08-02 09:20:00,4803,police-false-information,all-other-crimes,-105.0022825,39.7462505
2022314608480300,2022-06-21 15:11:00,4803,police-false-information,all-other-crimes,-105.0022825,39.7462505
202013269480300,2020-01-06 23:43:00,4803,police-false-information,all-other-crimes,-105.0020304,39.7456976
2021174840489900,2021-03-27 16:15:00,4899,police-interference,all-other-crimes,-105.0044062,39.7446617
2020530833490100,2020-09-02 09:45:00,4901,escape,all-other-crimes,-105.0024895,39.7476542
2021118066501600,2021-02-27 05:37:00,5016,violation-of-restraining-order,all-other-crimes,-105.0022825,39.7462505
201996848501600,2019-02-09 09:49:00,5016,violation-of-restraining-order,all-other-crimes,-105.0022825,39.7462505
2019163108501601,2019-03-14 12:30:00,5016,violation-of-court-order,all-other-crimes,-105.0022825,39.7462505
2018238093501601,2018-04-10 09:15:00,5016,violation-of-court-order,all-other-crimes,-105.0024895,39.7476542
2019803905501601,2019-12-22 02:04:00,5016,violation-of-court-order,all-other-crimes,-105.0024895,39.7476542
2018196301501601,2018-03-24 01:01:00,5016,violation-of-court-order,all-other-crimes,-105.0024895,39.7476542
2018357900501601,2018-05-28 11:05:00,5016,violation-of-court-order,all-other-crimes,-105.0024895,39.7476542
2022368533521200,2022-07-20 09:50:00,5212,weapon-poss-illegal-dangerous,all-other-crimes,-105.0024895,39.7476542
2021277102521200,2021-05-17 01:27:00,5212,weapon-poss-illegal-dangerous,all-other-crimes,-105.0020304,39.7456976
2019151046521201,2019-03-09 02:11:00,5212,weapon-by-prev-offender-powpo,all-other-crimes,-105.0024142,39.7477362
2021568601521300,2021-10-03 22:28:00,5213,weapon-unlawful-discharge-of,all-other-crimes,-105.0024895,39.7476542
2021161474521300,2021-03-21 02:08:00,5213,weapon-unlawful-discharge-of,all-other-crimes,-105.0019915,39.747674
2022180103529900,2022-04-12 02:07:00,5299,weapon-other-viol,all-other-crimes,-105.0024895,39.7476542
202254902529900,2022-02-05 01:59:00,5299,weapon-other-viol,all-other-crimes,-105.0024895,39.7476542
20225003280530900,2022-08-28 13:19:00,5309,harassment,public-disorder,-104.9621052,39.6760301
2020390180531100,2020-06-26 21:17:00,5311,public-fighting,all-other-crimes,-105.0022825,39.7462505
2018441068531200,2018-07-01 04:15:00,5312,disturbing-the-peace,public-disorder,-105.0022825,39.7462505
202088223570700,2020-02-09 23:53:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2019306348570700,2019-05-16 13:24:00,5707,criminal-trespassing,Trespassing,-105.0022825,39.7462505
2019740012570700,2019-11-21 01:41:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
202013269570700,2020-01-06 23:43:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2018859143570700,2018-12-21 12:43:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2021563417570700,2021-10-01 08:19:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2019742208570700,2019-11-22 01:52:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2020495959570700,2020-08-16 10:25:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2019661773570700,2019-10-16 00:36:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2019643406570700,2019-10-07 21:34:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2021546882570700,2021-09-22 20:30:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2018853503570700,2018-12-19 01:49:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2019666977570700,2019-10-18 05:36:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2022134589570700,2022-03-18 16:30:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2018388186570700,2018-06-09 21:52:00,5707,criminal-trespassing,Trespassing,-104.9617784,39.6778872
2021536867570700,2021-09-17 18:00:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2021152689570700,2021-03-16 19:55:00,5707,criminal-trespassing,Trespassing,-105.0022825,39.7462505
2018818139570700,2018-12-03 17:15:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2020614580570700,2020-10-14 18:18:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2020105509570700,2020-02-18 05:06:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2021541968570700,2021-09-20 10:34:00,5707,criminal-trespassing,Trespassing,-105.0048694,39.744035
2021563185570700,2021-10-01 04:31:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2021546340570700,2021-09-22 16:00:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2020603508570700,2020-10-09 09:07:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2019485172570700,2019-08-02 02:30:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2020143731570700,2020-03-06 00:34:00,5707,criminal-trespassing,Trespassing,-105.0048694,39.744035
2021558762570700,2021-09-28 18:23:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2021598675570700,2021-10-19 16:24:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2021663352570700,2021-11-23 10:25:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2021280899570700,2021-05-18 22:24:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2021544889570700,2021-09-21 21:35:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2021550491570700,2021-09-24 15:42:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
201831422570700,2018-01-13 23:48:00,5707,criminal-trespassing,Trespassing,-105.0022825,39.7462505
2021548896570700,2021-09-23 20:14:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2018520292570700,2018-08-01 01:32:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2021590804570700,2021-10-15 13:15:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
201870691570700,2018-01-30 08:10:00,5707,criminal-trespassing,Trespassing,-105.0024895,39.7476542
2021589788570700,2021-10-14 21:42:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2018584868570700,2018-08-27 09:10:00,5707,criminal-trespassing,Trespassing,-105.0024895,39.7476542
2019632556570700,2019-10-03 00:30:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
202039739570700,2020-01-18 09:30:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2021562515570700,2021-09-30 16:58:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2018277565570700,2018-04-25 23:44:00,5707,criminal-trespassing,Trespassing,-104.9617784,39.6778872
2020691081570700,2020-11-24 12:23:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2018572854570700,2018-08-22 10:05:00,5707,criminal-trespassing,Trespassing,-105.0022825,39.7462505
2019605744570700,2019-09-21 19:40:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2021154261570700,2021-03-17 16:56:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
2021111801570700,2021-02-24 13:54:00,5707,criminal-trespassing,Trespassing,-105.0022825,39.7462505
2021522884570700,2021-09-10 17:50:00,5707,criminal-trespassing,Trespassing,-105.0020304,39.7456976
201998573570700,2019-02-13 10:34:00,5707,criminal-trespassing,Trespassing,-105.0022825,39.7462505
